reg;semaine;nb_crib;nb_pos;tx_crib;nb_A0;nb_A1;tx_A1;nb_B0;nb_B1;tx_B1;nb_C0;nb_C1;tx_C1
76;2021-12-11-2021-12-17;9869.00;45177.00;21.80;8563.00;2.00;0.00;8470.00;89.00;1.00;253.00;8224.00;97.00
76;2021-12-12-2021-12-18;9202.00;45440.00;20.30;8063.00;2.00;0.00;7974.00;85.00;1.10;256.00;7717.00;96.80
76;2021-12-13-2021-12-19;9095.00;45521.00;20.00;7970.00;2.00;0.00;7884.00;84.00;1.10;258.00;7621.00;96.70
76;2021-12-14-2021-12-20;6962.00;45447.00;15.30;6077.00;2.00;0.00;5999.00;67.00;1.10;232.00;5775.00;96.10
76;2021-12-15-2021-12-21;5223.00;46652.00;11.20;4608.00;2.00;0.00;4535.00;53.00;1.20;201.00;4340.00;95.60
76;2021-12-16-2021-12-22;3855.00;48896.00;7.90;3395.00;1.00;0.00;3328.00;46.00;1.40;165.00;3174.00;95.10
76;2021-12-17-2021-12-23;2349.00;52330.00;4.50;2055.00;1.00;0.00;2006.00;26.00;1.30;127.00;1892.00;93.70
76;2021-12-18-2021-12-24;1024.00;55620.00;1.80;924.00;0.00;0.00;886.00;17.00;1.90;92.00;804.00;89.70
76;2021-12-19-2021-12-25;439.00;52309.00;0.80;395.00;0.00;0.00;365.00;9.00;2.40;53.00;318.00;85.70
76;2021-12-20-2021-12-26;468.00;53650.00;0.90;420.00;0.00;0.00;350.00;9.00;2.50;71.00;328.00;82.20
76;2021-12-21-2021-12-27;473.00;63863.00;0.70;429.00;0.00;0.00;149.00;4.00;2.60;153.00;272.00;64.00
76;2021-12-22-2021-12-28;767.00;74005.00;1.00;693.00;0.00;0.00;113.00;3.00;2.60;354.00;346.00;49.40
76;2021-12-23-2021-12-29;925.00;84579.00;1.10;851.00;0.00;0.00;61.00;1.00;1.60;494.00;369.00;42.80
76;2021-12-24-2021-12-30;1309.00;95176.00;1.40;1231.00;0.00;0.00;118.00;1.00;0.80;760.00;483.00;38.90
76;2021-12-25-2021-12-31;1468.00;104216.00;1.40;1395.00;1.00;0.10;215.00;2.00;0.90;884.00;518.00;36.90
76;2021-12-26-2022-01-01;1467.00;104889.00;1.40;1394.00;1.00;0.10;214.00;2.00;0.90;884.00;517.00;36.90
76;2021-12-27-2022-01-02;1417.00;106757.00;1.30;1349.00;1.00;0.10;209.00;2.00;0.90;862.00;492.00;36.30
76;2021-12-28-2022-01-03;1166.00;124567.00;0.90;1121.00;1.00;0.10;204.00;2.00;1.00;761.00;363.00;32.30
28;2021-05-31-2021-06-06;1094.00;3036.00;36.00;800.00;179.00;18.30;590.00;4.00;0.70;639.00;5.00;0.80
28;2021-06-01-2021-06-07;1064.00;2687.00;39.60;776.00;175.00;18.40;612.00;3.00;0.50;666.00;4.00;0.60
28;2021-06-02-2021-06-08;1033.00;2495.00;41.40;732.00;185.00;20.20;615.00;0.00;0.00;676.00;5.00;0.70
28;2021-06-03-2021-06-09;1019.00;2297.00;44.40;733.00;171.00;18.90;656.00;1.00;0.20;710.00;14.00;1.90
28;2021-06-04-2021-06-10;988.00;2087.00;47.30;695.00;173.00;19.90;656.00;2.00;0.30;715.00;15.00;2.10
28;2021-06-05-2021-06-11;929.00;1872.00;49.60;644.00;171.00;21.00;642.00;2.00;0.30;698.00;17.00;2.40
28;2021-06-06-2021-06-12;920.00;1779.00;51.70;641.00;164.00;20.40;655.00;2.00;0.30;706.00;17.00;2.40
28;2021-06-07-2021-06-13;909.00;1738.00;52.30;632.00;161.00;20.30;651.00;2.00;0.30;703.00;18.00;2.50
28;2021-06-08-2021-06-14;799.00;1500.00;53.30;539.00;142.00;20.90;582.00;2.00;0.30;621.00;22.00;3.40
28;2021-06-09-2021-06-15;717.00;1350.00;53.10;485.00;126.00;20.60;526.00;2.00;0.40;553.00;26.00;4.50
28;2021-06-10-2021-06-16;636.00;1218.00;52.20;424.00;112.00;20.90;467.00;2.00;0.40;492.00;22.00;4.30
28;2021-06-11-2021-06-17;600.00;1151.00;52.10;410.00;104.00;20.20;460.00;1.00;0.20;467.00;29.00;5.80
28;2021-06-12-2021-06-18;576.00;1099.00;52.40;401.00;88.00;18.00;446.00;1.00;0.20;447.00;30.00;6.30
28;2021-06-13-2021-06-19;549.00;1018.00;53.90;389.00;78.00;16.70;424.00;2.00;0.50;425.00;31.00;6.80
28;2021-06-14-2021-06-20;549.00;1023.00;53.70;388.00;80.00;17.10;427.00;2.00;0.50;430.00;29.00;6.30
28;2021-06-15-2021-06-21;481.00;919.00;52.30;350.00;64.00;15.50;380.00;2.00;0.50;378.00;34.00;8.30
28;2021-06-16-2021-06-22;447.00;852.00;52.50;339.00;49.00;12.60;361.00;3.00;0.80;353.00;34.00;8.80
28;2021-06-17-2021-06-23;421.00;825.00;51.00;324.00;43.00;11.70;348.00;3.00;0.90;336.00;36.00;9.70
28;2021-06-18-2021-06-24;380.00;750.00;50.70;282.00;38.00;11.90;305.00;3.00;1.00;299.00;34.00;10.20
28;2021-06-19-2021-06-25;335.00;665.00;50.40;243.00;36.00;12.90;267.00;3.00;1.10;253.00;38.00;13.10
28;2021-06-20-2021-06-26;329.00;662.00;49.70;235.00;39.00;14.20;268.00;2.00;0.70;251.00;41.00;14.00
28;2021-06-21-2021-06-27;326.00;653.00;49.90;236.00;38.00;13.90;268.00;2.00;0.70;247.00;43.00;14.80
28;2021-06-22-2021-06-28;334.00;692.00;48.30;241.00;39.00;13.90;272.00;2.00;0.70;223.00;73.00;24.70
28;2021-06-23-2021-06-29;331.00;701.00;47.20;239.00;40.00;14.30;274.00;1.00;0.40;200.00;96.00;32.40
28;2021-06-24-2021-06-30;354.00;738.00;48.00;262.00;37.00;12.40;295.00;0.00;0.00;189.00;130.00;40.80
28;2021-06-25-2021-07-01;370.00;761.00;48.60;288.00;31.00;9.70;311.00;2.00;0.60;181.00;154.00;46.00
28;2021-06-26-2021-07-02;389.00;784.00;49.60;314.00;31.00;9.00;337.00;2.00;0.60;168.00;190.00;53.10
28;2021-06-27-2021-07-03;399.00;815.00;49.00;328.00;27.00;7.60;347.00;2.00;0.60;153.00;213.00;58.20
28;2021-06-28-2021-07-04;410.00;823.00;49.80;337.00;26.00;7.20;355.00;2.00;0.60;151.00;223.00;59.60
28;2021-06-29-2021-07-05;437.00;844.00;51.80;363.00;23.00;6.00;379.00;2.00;0.50;147.00;244.00;62.40
28;2021-06-30-2021-07-06;480.00;888.00;54.10;405.00;24.00;5.60;423.00;2.00;0.50;169.00;264.00;61.00
28;2021-07-01-2021-07-07;549.00;990.00;55.50;466.00;29.00;5.90;487.00;3.00;0.60;196.00;297.00;60.20
28;2021-07-02-2021-07-08;596.00;1058.00;56.30;505.00;33.00;6.10;534.00;1.00;0.20;182.00;354.00;66.00
28;2021-07-03-2021-07-09;653.00;1174.00;55.60;560.00;35.00;5.90;589.00;2.00;0.30;192.00;400.00;67.60
28;2021-07-04-2021-07-10;706.00;1264.00;55.90;610.00;39.00;6.00;642.00;2.00;0.30;199.00;448.00;69.20
28;2021-07-05-2021-07-11;736.00;1314.00;56.00;641.00;40.00;5.90;673.00;3.00;0.40;197.00;483.00;71.00
28;2021-07-06-2021-07-12;857.00;1526.00;56.20;761.00;45.00;5.60;799.00;3.00;0.40;191.00;616.00;76.30
28;2021-07-07-2021-07-13;966.00;1788.00;54.00;857.00;46.00;5.10;894.00;3.00;0.30;165.00;739.00;81.70
28;2021-07-08-2021-07-14;873.00;1659.00;52.60;778.00;41.00;5.00;812.00;2.00;0.20;113.00;709.00;86.30
28;2021-07-09-2021-07-15;1051.00;1979.00;53.10;960.00;43.00;4.30;996.00;2.00;0.20;130.00;874.00;87.10
28;2021-07-10-2021-07-16;1261.00;2326.00;54.20;1151.00;55.00;4.60;1199.00;1.00;0.10;151.00;1053.00;87.50
28;2021-07-11-2021-07-17;1379.00;2623.00;52.60;1252.00;56.00;4.30;1301.00;2.00;0.20;162.00;1145.00;87.60
28;2021-07-12-2021-07-18;1408.00;2680.00;52.50;1277.00;59.00;4.40;1329.00;1.00;0.10;168.00;1166.00;87.40
28;2021-07-13-2021-07-19;1706.00;3122.00;54.60;1559.00;52.00;3.20;1601.00;1.00;0.10;193.00;1419.00;88.00
28;2021-07-14-2021-07-20;1947.00;3412.00;57.10;1789.00;51.00;2.80;1825.00;1.00;0.10;204.00;1638.00;88.90
28;2021-07-15-2021-07-21;2279.00;4027.00;56.60;2094.00;55.00;2.60;2128.00;2.00;0.10;225.00;1933.00;89.60
28;2021-07-16-2021-07-22;2390.00;4119.00;58.00;2165.00;52.00;2.30;2192.00;5.00;0.20;227.00;2027.00;89.90
28;2021-07-17-2021-07-23;2468.00;4223.00;58.40;2249.00;43.00;1.90;2264.00;6.00;0.30;210.00;2119.00;91.00
28;2021-07-18-2021-07-24;2475.00;4221.00;58.60;2272.00;41.00;1.80;2286.00;5.00;0.20;200.00;2148.00;91.50
28;2021-07-19-2021-07-25;2480.00;4254.00;58.30;2283.00;37.00;1.60;2292.00;6.00;0.30;193.00;2161.00;91.80
28;2021-07-20-2021-07-26;2566.00;4362.00;58.80;2354.00;45.00;1.90;2366.00;7.00;0.30;184.00;2242.00;92.40
28;2021-07-21-2021-07-27;2581.00;4406.00;58.60;2353.00;43.00;1.80;2367.00;8.00;0.30;184.00;2241.00;92.40
28;2021-07-22-2021-07-28;2718.00;4532.00;60.00;2481.00;37.00;1.50;2488.00;8.00;0.30;186.00;2352.00;92.70
28;2021-07-23-2021-07-29;2848.00;4758.00;59.90;2636.00;35.00;1.30;2636.00;7.00;0.30;195.00;2464.00;92.70
28;2021-07-24-2021-07-30;2963.00;4922.00;60.20;2745.00;28.00;1.00;2735.00;7.00;0.30;186.00;2573.00;93.30
28;2021-07-25-2021-07-31;3009.00;5003.00;60.10;2771.00;25.00;0.90;2754.00;9.00;0.30;190.00;2606.00;93.20
28;2021-07-26-2021-08-01;3018.00;4992.00;60.50;2768.00;26.00;0.90;2753.00;8.00;0.30;193.00;2609.00;93.10
28;2021-07-27-2021-08-02;3037.00;5095.00;59.60;2781.00;22.00;0.80;2763.00;10.00;0.40;191.00;2645.00;93.30
28;2021-07-28-2021-08-03;3150.00;5262.00;59.90;2889.00;21.00;0.70;2852.00;12.00;0.40;181.00;2749.00;93.80
28;2021-07-29-2021-08-04;3146.00;5228.00;60.20;2899.00;19.00;0.70;2858.00;13.00;0.50;184.00;2754.00;93.70
28;2021-07-30-2021-08-05;3160.00;5273.00;59.90;2906.00;15.00;0.50;2860.00;13.00;0.50;163.00;2783.00;94.50
28;2021-07-31-2021-08-06;3162.00;5225.00;60.50;2881.00;14.00;0.50;2842.00;12.00;0.40;165.00;2767.00;94.40
28;2021-08-01-2021-08-07;3242.00;5295.00;61.20;2923.00;15.00;0.50;2889.00;11.00;0.40;163.00;2802.00;94.50
28;2021-08-02-2021-08-08;3257.00;5299.00;61.50;2945.00;14.00;0.50;2911.00;11.00;0.40;162.00;2820.00;94.60
28;2021-08-03-2021-08-09;3355.00;5335.00;62.90;3002.00;8.00;0.30;2969.00;8.00;0.30;159.00;2863.00;94.70
28;2021-08-04-2021-08-10;3387.00;5342.00;63.40;3011.00;4.00;0.10;2977.00;8.00;0.30;154.00;2869.00;94.90
28;2021-08-05-2021-08-11;3376.00;5302.00;63.70;2975.00;6.00;0.20;2948.00;6.00;0.20;140.00;2848.00;95.30
28;2021-08-06-2021-08-12;3352.00;5233.00;64.10;2924.00;6.00;0.20;2898.00;4.00;0.10;138.00;2789.00;95.30
28;2021-08-07-2021-08-13;3369.00;5208.00;64.70;2927.00;8.00;0.30;2901.00;5.00;0.20;134.00;2795.00;95.40
28;2021-08-08-2021-08-14;3319.00;5147.00;64.50;2914.00;8.00;0.30;2886.00;4.00;0.10;125.00;2787.00;95.70
28;2021-08-09-2021-08-15;3299.00;5131.00;64.30;2895.00;8.00;0.30;2867.00;4.00;0.10;123.00;2768.00;95.70
28;2021-08-10-2021-08-16;3247.00;5043.00;64.40;2856.00;8.00;0.30;2827.00;4.00;0.10;108.00;2741.00;96.20
28;2021-08-11-2021-08-17;3200.00;4971.00;64.40;2808.00;9.00;0.30;2795.00;1.00;0.00;104.00;2714.00;96.30
28;2021-08-12-2021-08-18;3222.00;4993.00;64.50;2819.00;6.00;0.20;2806.00;1.00;0.00;108.00;2725.00;96.20
28;2021-08-13-2021-08-19;3165.00;4913.00;64.40;2758.00;8.00;0.30;2755.00;1.00;0.00;102.00;2684.00;96.30
28;2021-08-14-2021-08-20;3069.00;4797.00;64.00;2688.00;5.00;0.20;2680.00;0.00;0.00;100.00;2605.00;96.30
28;2021-08-15-2021-08-21;3063.00;4757.00;64.40;2689.00;4.00;0.10;2682.00;0.00;0.00;98.00;2609.00;96.40
28;2021-08-16-2021-08-22;3053.00;4732.00;64.50;2677.00;4.00;0.10;2670.00;0.00;0.00;97.00;2598.00;96.40
28;2021-08-17-2021-08-23;2947.00;4622.00;63.80;2601.00;4.00;0.20;2594.00;1.00;0.00;95.00;2521.00;96.40
28;2021-08-18-2021-08-24;2847.00;4489.00;63.40;2548.00;3.00;0.10;2543.00;1.00;0.00;96.00;2465.00;96.30
28;2021-08-19-2021-08-25;2736.00;4299.00;63.60;2474.00;3.00;0.10;2460.00;1.00;0.00;94.00;2380.00;96.20
28;2021-08-20-2021-08-26;2599.00;4095.00;63.50;2367.00;1.00;0.00;2351.00;3.00;0.10;93.00;2270.00;96.10
28;2021-08-21-2021-08-27;2525.00;4040.00;62.50;2297.00;1.00;0.00;2280.00;4.00;0.20;88.00;2206.00;96.20
28;2021-08-22-2021-08-28;2462.00;3913.00;62.90;2246.00;0.00;0.00;2228.00;4.00;0.20;91.00;2150.00;95.90
28;2021-08-23-2021-08-29;2451.00;3902.00;62.80;2237.00;0.00;0.00;2219.00;4.00;0.20;94.00;2137.00;95.80
28;2021-08-24-2021-08-30;2328.00;3702.00;62.90;2126.00;0.00;0.00;2109.00;3.00;0.10;101.00;2019.00;95.20
28;2021-08-25-2021-08-31;2210.00;3507.00;63.00;2006.00;0.00;0.00;1984.00;4.00;0.20;110.00;1887.00;94.50
28;2021-08-26-2021-09-01;2097.00;3348.00;62.60;1883.00;0.00;0.00;1865.00;9.00;0.50;113.00;1773.00;94.00
28;2021-08-27-2021-09-02;2011.00;3179.00;63.30;1810.00;0.00;0.00;1789.00;10.00;0.60;107.00;1709.00;94.10
28;2021-08-28-2021-09-03;1884.00;2968.00;63.50;1690.00;0.00;0.00;1673.00;10.00;0.60;103.00;1595.00;93.90
28;2021-08-29-2021-09-04;1812.00;2868.00;63.20;1614.00;1.00;0.10;1597.00;10.00;0.60;102.00;1521.00;93.70
28;2021-08-30-2021-09-05;1800.00;2842.00;63.30;1607.00;1.00;0.10;1590.00;10.00;0.60;104.00;1512.00;93.60
28;2021-08-31-2021-09-06;1681.00;2628.00;64.00;1496.00;1.00;0.10;1477.00;11.00;0.70;93.00;1408.00;93.80
28;2021-09-01-2021-09-07;1562.00;2446.00;63.90;1379.00;1.00;0.10;1361.00;11.00;0.80;89.00;1295.00;93.60
28;2021-09-02-2021-09-08;1446.00;2309.00;62.60;1286.00;1.00;0.10;1274.00;6.00;0.50;81.00;1210.00;93.70
28;2021-09-03-2021-09-09;1390.00;2255.00;61.60;1235.00;2.00;0.20;1226.00;3.00;0.20;79.00;1160.00;93.60
28;2021-09-04-2021-09-10;1319.00;2136.00;61.80;1181.00;2.00;0.20;1174.00;2.00;0.20;80.00;1107.00;93.30
28;2021-09-05-2021-09-11;1261.00;2025.00;62.30;1126.00;1.00;0.10;1119.00;2.00;0.20;77.00;1054.00;93.20
28;2021-09-06-2021-09-12;1245.00;2006.00;62.10;1107.00;1.00;0.10;1100.00;2.00;0.20;78.00;1036.00;93.00
28;2021-09-07-2021-09-13;1108.00;1847.00;60.00;982.00;1.00;0.10;977.00;1.00;0.10;71.00;920.00;92.80
28;2021-09-08-2021-09-14;1059.00;1758.00;60.20;942.00;1.00;0.10;940.00;0.00;0.00;54.00;899.00;94.30
28;2021-09-09-2021-09-15;991.00;1651.00;60.00;870.00;1.00;0.10;863.00;0.00;0.00;43.00;834.00;95.10
28;2021-09-10-2021-09-16;923.00;1558.00;59.20;805.00;1.00;0.10;800.00;0.00;0.00;39.00;771.00;95.20
28;2021-09-11-2021-09-17;873.00;1481.00;58.90;748.00;1.00;0.10;743.00;0.00;0.00;32.00;721.00;95.80
28;2021-09-12-2021-09-18;836.00;1435.00;58.30;717.00;1.00;0.10;712.00;0.00;0.00;32.00;691.00;95.60
28;2021-09-13-2021-09-19;824.00;1410.00;58.40;705.00;1.00;0.10;700.00;0.00;0.00;27.00;683.00;96.20
28;2021-09-14-2021-09-20;831.00;1409.00;59.00;708.00;1.00;0.10;705.00;0.00;0.00;26.00;688.00;96.40
28;2021-09-15-2021-09-21;797.00;1371.00;58.10;682.00;1.00;0.10;678.00;0.00;0.00;36.00;651.00;94.80
28;2021-09-16-2021-09-22;796.00;1377.00;57.80;690.00;1.00;0.10;690.00;0.00;0.00;37.00;658.00;94.70
28;2021-09-17-2021-09-23;800.00;1368.00;58.50;694.00;0.00;0.00;692.00;0.00;0.00;40.00;659.00;94.30
28;2021-09-18-2021-09-24;797.00;1363.00;58.50;699.00;0.00;0.00;695.00;0.00;0.00;40.00;662.00;94.30
28;2021-09-19-2021-09-25;801.00;1338.00;59.90;699.00;0.00;0.00;695.00;0.00;0.00;41.00;660.00;94.20
28;2021-09-20-2021-09-26;798.00;1337.00;59.70;698.00;0.00;0.00;693.00;0.00;0.00;42.00;656.00;94.00
28;2021-09-21-2021-09-27;719.00;1228.00;58.60;623.00;0.00;0.00;616.00;1.00;0.20;41.00;583.00;93.40
28;2021-09-22-2021-09-28;676.00;1170.00;57.80;579.00;0.00;0.00;573.00;1.00;0.20;31.00;550.00;94.70
28;2021-09-23-2021-09-29;677.00;1150.00;58.90;574.00;0.00;0.00;568.00;1.00;0.20;34.00;545.00;94.10
28;2021-09-24-2021-09-30;654.00;1112.00;58.80;553.00;0.00;0.00;549.00;1.00;0.20;33.00;525.00;94.10
28;2021-09-25-2021-10-01;633.00;1083.00;58.40;535.00;0.00;0.00;530.00;2.00;0.40;34.00;507.00;93.70
28;2021-09-26-2021-10-02;616.00;1062.00;58.00;524.00;0.00;0.00;518.00;2.00;0.40;34.00;495.00;93.60
28;2021-09-27-2021-10-03;613.00;1066.00;57.50;518.00;0.00;0.00;513.00;2.00;0.40;34.00;490.00;93.50
28;2021-09-28-2021-10-04;619.00;1077.00;57.50;531.00;0.00;0.00;523.00;2.00;0.40;36.00;496.00;93.20
28;2021-09-29-2021-10-05;629.00;1069.00;58.80;543.00;0.00;0.00;535.00;2.00;0.40;39.00;505.00;92.80
28;2021-09-30-2021-10-06;587.00;1015.00;57.80;513.00;0.00;0.00;505.00;2.00;0.40;37.00;474.00;92.80
28;2021-10-01-2021-10-07;576.00;996.00;57.80;496.00;2.00;0.40;489.00;2.00;0.40;36.00;462.00;92.80
28;2021-10-02-2021-10-08;570.00;994.00;57.30;488.00;4.00;0.80;478.00;2.00;0.40;32.00;455.00;93.40
28;2021-10-03-2021-10-09;583.00;1024.00;56.90;496.00;4.00;0.80;486.00;2.00;0.40;29.00;467.00;94.20
28;2021-10-04-2021-10-10;578.00;1012.00;57.10;491.00;6.00;1.20;483.00;2.00;0.40;27.00;466.00;94.50
28;2021-10-05-2021-10-11;603.00;1038.00;58.10;511.00;7.00;1.40;505.00;1.00;0.20;27.00;488.00;94.80
28;2021-10-06-2021-10-12;600.00;1062.00;56.50;512.00;7.00;1.30;498.00;1.00;0.20;28.00;483.00;94.50
28;2021-10-07-2021-10-13;610.00;1098.00;55.60;516.00;7.00;1.30;502.00;1.00;0.20;31.00;484.00;94.00
28;2021-10-08-2021-10-14;647.00;1193.00;54.20;553.00;5.00;0.90;537.00;1.00;0.20;35.00;517.00;93.70
28;2021-10-09-2021-10-15;654.00;1233.00;53.00;560.00;3.00;0.50;544.00;2.00;0.40;37.00;522.00;93.40
28;2021-10-10-2021-10-16;677.00;1273.00;53.20;584.00;3.00;0.50;567.00;2.00;0.40;38.00;542.00;93.40
28;2021-10-11-2021-10-17;691.00;1287.00;53.70;602.00;1.00;0.20;583.00;2.00;0.30;41.00;555.00;93.10
28;2021-10-12-2021-10-18;706.00;1307.00;54.00;624.00;0.00;0.00;604.00;2.00;0.30;39.00;582.00;93.70
28;2021-10-13-2021-10-19;741.00;1362.00;54.40;655.00;0.00;0.00;640.00;3.00;0.50;42.00;614.00;93.60
28;2021-10-14-2021-10-20;783.00;1407.00;55.70;693.00;0.00;0.00;677.00;3.00;0.40;42.00;652.00;93.90
28;2021-10-15-2021-10-21;776.00;1394.00;55.70;703.00;0.00;0.00;686.00;3.00;0.40;41.00;657.00;94.10
28;2021-10-16-2021-10-22;798.00;1411.00;56.60;735.00;0.00;0.00;720.00;1.00;0.10;49.00;683.00;93.30
28;2021-10-17-2021-10-23;797.00;1431.00;55.70;740.00;0.00;0.00;724.00;1.00;0.10;53.00;687.00;92.80
28;2021-10-18-2021-10-24;777.00;1406.00;55.30;717.00;0.00;0.00;701.00;1.00;0.10;50.00;668.00;93.00
28;2021-10-19-2021-10-25;782.00;1446.00;54.10;719.00;0.00;0.00;705.00;2.00;0.30;56.00;665.00;92.20
28;2021-10-20-2021-10-26;768.00;1458.00;52.70;712.00;0.00;0.00;698.00;1.00;0.10;48.00;664.00;93.30
28;2021-10-21-2021-10-27;750.00;1488.00;50.40;699.00;0.00;0.00;684.00;2.00;0.30;43.00;656.00;93.80
28;2021-10-22-2021-10-28;736.00;1503.00;49.00;679.00;0.00;0.00;661.00;3.00;0.50;36.00;644.00;94.70
28;2021-10-23-2021-10-29;758.00;1553.00;48.80;692.00;0.00;0.00;675.00;4.00;0.60;30.00;663.00;95.70
28;2021-10-24-2021-10-30;788.00;1581.00;49.80;712.00;0.00;0.00;697.00;4.00;0.60;30.00;685.00;95.80
28;2021-10-25-2021-10-31;801.00;1605.00;49.90;727.00;0.00;0.00;712.00;4.00;0.60;30.00;699.00;95.90
28;2021-10-26-2021-11-01;666.00;1366.00;48.80;603.00;0.00;0.00;587.00;3.00;0.50;18.00;584.00;97.00
28;2021-10-27-2021-11-02;735.00;1490.00;49.30;669.00;0.00;0.00;652.00;8.00;1.20;24.00;648.00;96.40
28;2021-10-28-2021-11-03;801.00;1562.00;51.30;725.00;0.00;0.00;710.00;8.00;1.10;37.00;695.00;94.90
28;2021-10-29-2021-11-04;862.00;1670.00;51.60;782.00;0.00;0.00;772.00;8.00;1.00;61.00;731.00;92.30
28;2021-10-30-2021-11-05;944.00;1800.00;52.40;854.00;1.00;0.10;843.00;7.00;0.80;74.00;790.00;91.40
28;2021-10-31-2021-11-06;992.00;1897.00;52.30;897.00;1.00;0.10;885.00;7.00;0.80;80.00;822.00;91.10
28;2021-11-01-2021-11-07;1009.00;1928.00;52.30;911.00;1.00;0.10;899.00;7.00;0.80;80.00;836.00;91.30
28;2021-11-02-2021-11-08;1190.00;2344.00;50.80;1055.00;1.00;0.10;1042.00;8.00;0.80;94.00;965.00;91.10
28;2021-11-03-2021-11-09;1182.00;2338.00;50.60;1037.00;1.00;0.10;1028.00;3.00;0.30;102.00;938.00;90.20
28;2021-11-04-2021-11-10;1253.00;2502.00;50.10;1104.00;2.00;0.20;1096.00;2.00;0.20;91.00;1018.00;91.80
28;2021-11-05-2021-11-11;1125.00;2220.00;50.70;987.00;2.00;0.20;979.00;1.00;0.10;67.00;924.00;93.20
28;2021-11-06-2021-11-12;1302.00;2532.00;51.40;1128.00;2.00;0.20;1120.00;2.00;0.20;62.00;1080.00;94.60
28;2021-11-07-2021-11-13;1355.00;2647.00;51.20;1158.00;2.00;0.20;1153.00;2.00;0.20;58.00;1119.00;95.10
28;2021-11-08-2021-11-14;1367.00;2670.00;51.20;1170.00;2.00;0.20;1165.00;2.00;0.20;59.00;1130.00;95.00
28;2021-11-09-2021-11-15;1566.00;3015.00;51.90;1364.00;2.00;0.10;1361.00;1.00;0.10;59.00;1332.00;95.80
28;2021-11-10-2021-11-16;1775.00;3367.00;52.70;1556.00;2.00;0.10;1548.00;3.00;0.20;60.00;1527.00;96.20
28;2021-11-11-2021-11-17;1932.00;3609.00;53.50;1694.00;1.00;0.10;1671.00;18.00;1.10;64.00;1658.00;96.30
28;2021-11-12-2021-11-18;2425.00;4422.00;54.80;2157.00;1.00;0.00;2126.00;20.00;0.90;78.00;2107.00;96.40
28;2021-11-13-2021-11-19;2623.00;4718.00;55.60;2370.00;1.00;0.00;2337.00;20.00;0.80;90.00;2299.00;96.20
28;2021-11-14-2021-11-20;2735.00;4961.00;55.10;2494.00;1.00;0.00;2459.00;20.00;0.80;89.00;2421.00;96.50
28;2021-11-15-2021-11-21;2741.00;4983.00;55.00;2502.00;1.00;0.00;2464.00;22.00;0.90;91.00;2427.00;96.40
28;2021-11-16-2021-11-22;3049.00;5511.00;55.30;2801.00;1.00;0.00;2753.00;28.00;1.00;113.00;2699.00;96.00
28;2021-11-17-2021-11-23;3358.00;5878.00;57.10;3102.00;1.00;0.00;3049.00;30.00;1.00;118.00;2989.00;96.20
28;2021-11-18-2021-11-24;3605.00;6289.00;57.30;3359.00;1.00;0.00;3312.00;18.00;0.50;135.00;3225.00;96.00
28;2021-11-19-2021-11-25;3726.00;6674.00;55.80;3468.00;2.00;0.10;3424.00;19.00;0.60;149.00;3319.00;95.70
28;2021-11-20-2021-11-26;3900.00;7133.00;54.70;3626.00;1.00;0.00;3578.00;26.00;0.70;152.00;3481.00;95.80
28;2021-11-21-2021-11-27;3889.00;7368.00;52.80;3619.00;1.00;0.00;3570.00;27.00;0.80;152.00;3477.00;95.80
28;2021-11-22-2021-11-28;3928.00;7438.00;52.80;3653.00;1.00;0.00;3605.00;27.00;0.70;155.00;3513.00;95.80
28;2021-11-23-2021-11-29;3683.00;8025.00;45.90;3425.00;1.00;0.00;3379.00;23.00;0.70;138.00;3301.00;96.00
28;2021-11-24-2021-11-30;3304.00;8513.00;38.80;3065.00;1.00;0.00;3025.00;20.00;0.70;145.00;2936.00;95.30
28;2021-11-25-2021-12-01;2917.00;8994.00;32.40;2672.00;1.00;0.00;2642.00;17.00;0.60;143.00;2553.00;94.70
28;2021-11-26-2021-12-02;2562.00;9474.00;27.00;2334.00;0.00;0.00;2300.00;20.00;0.90;136.00;2225.00;94.20
28;2021-11-27-2021-12-03;2063.00;9797.00;21.10;1880.00;0.00;0.00;1853.00;13.00;0.70;120.00;1787.00;93.70
28;2021-11-28-2021-12-04;1908.00;10078.00;18.90;1744.00;0.00;0.00;1718.00;13.00;0.80;117.00;1652.00;93.40
28;2021-11-29-2021-12-05;1868.00;10128.00;18.40;1710.00;0.00;0.00;1686.00;11.00;0.60;113.00;1617.00;93.50
28;2021-11-30-2021-12-06;1768.00;10504.00;16.80;1585.00;0.00;0.00;1570.00;9.00;0.60;118.00;1498.00;92.70
28;2021-12-01-2021-12-07;1738.00;10823.00;16.10;1550.00;2.00;0.10;1539.00;11.00;0.70;98.00;1496.00;93.90
28;2021-12-02-2021-12-08;1801.00;11047.00;16.30;1602.00;3.00;0.20;1589.00;12.00;0.70;86.00;1561.00;94.80
28;2021-12-03-2021-12-09;1831.00;11240.00;16.30;1603.00;4.00;0.20;1598.00;7.00;0.40;87.00;1579.00;94.80
28;2021-12-04-2021-12-10;1870.00;11369.00;16.40;1634.00;7.00;0.40;1631.00;9.00;0.50;88.00;1618.00;94.80
28;2021-12-05-2021-12-11;1869.00;11463.00;16.30;1625.00;7.00;0.40;1622.00;9.00;0.60;88.00;1614.00;94.80
28;2021-12-06-2021-12-12;1848.00;11515.00;16.00;1603.00;7.00;0.40;1600.00;9.00;0.60;89.00;1591.00;94.70
