"date","dateDeliss","fra.x","semaine.x","nb_pos.x","nb_crib.x","tx_crib.x","nb_A0.x","nb_A1.x","tx_A1.x","nb_C0.x","nb_C1.x","tx_C1.x","nb_D0","nb_D1","tx_D1","nb_A0C0","nb_A01C01","tx_A0C0","nb_A0.dl.x","nb_A0.sum7_mid.x","nb_A1.dl.x","nb_A1.sum7_mid.x","nb_C0.dl.x","nb_C0.sum7_mid.x","nb_C1.dl.x","nb_C1.sum7_mid.x","nb_D0.dl","nb_D0.sum7_mid","nb_D1.dl","nb_D1.sum7_mid","nb_A0C0.dl","nb_A0C0.sum7_mid","nb_A01C01.dl","nb_A01C01.sum7_mid","fra.y","semaine.y","nb_crib.y","nb_pos.y","tx_crib.y","nb_A0.y","nb_A1.y","tx_A1.y","nb_B0","nb_B1","tx_B1","nb_C0.y","nb_C1.y","tx_C1.y","nb_A0.dl.y","nb_A0.sum7_mid.y","nb_A1.dl.y","nb_A1.sum7_mid.y","nb_B0.dl","nb_B0.sum7_mid","nb_B1.dl","nb_B1.sum7_mid","nb_C0.dl.y","nb_C0.sum7_mid.y","nb_C1.dl.y","nb_C1.sum7_mid.y","nb_pos","nb_crib","nb_A0","nb_A0.dl","nb_A0.sum7_mid","nb_A1","nb_A1.dl","nb_A1.sum7_mid","nb_C0","nb_C0.dl","nb_C0.sum7_mid","nb_C1","nb_C1.dl","nb_C1.sum7_mid","fra","jour","pop","P","T","Ti","Tp","Td","cl_age90","P7j","T7j"
2022-01-21,2022-01-21,"FR","2022-01-15-2022-01-21",3199607,567002,17.72,472462,1505,0.32,501546,7771,1.53,10192,471873,97.89,465104,473816,98.16,77953,493793,67,1304,82530,525185,842,5941,1337,8742,79186,508644,77198,488110,78011,494933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3199607,567002,472462,77953,493793,1505,67,1304,501546,82530,525185,7771,842,5941,"FR","2022-01-21",67114992,379384,1366436,565.27,27.76,2035.96,0,365757.857142857,1262710.28571429
2022-01-22,2022-01-22,"FR","2022-01-16-2022-01-22",3253529,574222,17.65,478789,1399,0.29,508972,7278,1.41,9737,482993,98.02,471896,480039,98.3,41662,495474,18,1355,45870,527115,446,5198,628,8133,44200,515026,41230,490510,41664,496701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3253529,574222,478789,41662,495474,1399,18,1355,508972,45870,527115,7278,446,5198,"FR","2022-01-22",67114992,281571,1025677,419.54,27.45,1528.24,0,363160.285714286,1235344.14285714
2022-01-23,2022-01-23,"FR","2022-01-17-2022-01-23",3264412,575643,17.63,480091,1359,0.28,510245,7189,1.39,9637,485402,98.05,473271,481302,98.33,10202,492583,5,1299,12796,524926,136,4525,160,7502,12554,515597,10084,488225,10202,493744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3264412,575643,480091,10202,492583,1359,5,1299,510245,12796,524926,7189,136,4525,"FR","2022-01-23",67114992,101613,350806,151.4,28.97,522.69,0,357774.714285714,1200394.14285714
2022-01-24,2022-01-24,"FR","2022-01-18-2022-01-24",3332165,591329,17.75,493793,1304,0.26,525185,5941,1.12,8742,508644,98.31,488110,494933,98.62,117092,486510,309,1018,123402,518664,922,3834,1802,6897,122960,511949,116088,482810,117363,487400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3332165,591329,493793,117092,486510,1304,309,1018,525185,123402,518664,5941,922,3834,"FR","2022-01-24",67114992,568310,1697976,846.77,33.47,2529.95,0,351125.714285714,1162590.71428571
2022-01-25,2022-01-25,"FR","2022-01-19-2022-01-25",3319475,592347,17.84,495474,1355,0.27,527115,5198,0.98,8133,515026,98.45,490510,496701,98.75,86986,480941,269,995,91749,513213,655,3329,1151,6340,91148,509703,86395,477706,87219,481812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3319475,592347,495474,86986,480941,1355,269,995,527115,91749,513213,5198,655,3329,"FR","2022-01-25",67114992,399827,1298091,595.73,30.8,1934.13,0,343479.571428571,1124398.71428571
2022-01-26,2022-01-26,"FR","2022-01-20-2022-01-26",3286832,588038,17.89,492583,1299,0.26,524926,4525,0.85,7502,515597,98.57,488225,493744,98.88,78894,478998,219,1110,84106,511042,485,3025,1012,6115,83897,508959,78485,476074,79094,479994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3286832,588038,492583,78894,478998,1299,219,1110,524926,84106,511042,4525,485,3025,"FR","2022-01-26",67114992,382137,1265235,569.38,30.2,1885.17,0,336733.714285714,1093046.71428571
2022-01-27,2022-01-27,"FR","2022-01-21-2022-01-27",3238028,579740,17.9,486510,1018,0.21,518664,3834,0.73,6897,511949,98.67,482810,487400,99.06,73721,477774,131,1166,78211,509642,348,2932,807,6034,78004,508086,73330,474937,73847,478831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3238028,579740,486510,73721,477774,1018,131,1166,518664,78211,509642,3834,348,2932,"FR","2022-01-27",67114992,345038,1133914,514.1,30.43,1689.51,0,333579.285714286,1081236.28571429
2022-01-28,2022-01-28,"FR","2022-01-22-2022-01-28",3178212,572693,18.02,480941,995,0.21,513213,3329,0.64,6340,509703,98.77,477706,481812,99.15,72384,458471,44,1050,77079,489698,337,2502,780,5201,76940,489554,72094,456118,72423,459434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3178212,572693,480941,72384,458471,995,44,1050,513213,77079,489698,3329,337,2502,"FR","2022-01-28",67114992,325861,1099092,485.53,29.65,1637.63,0,316742.857142857,1029324
2022-01-29,2022-01-29,"FR","2022-01-23-2022-01-29",3123975,569676,18.24,478998,1110,0.23,511042,3025,0.59,6115,508959,98.81,476074,479994,99.18,39719,440009,133,902,43699,470807,142,2083,403,4773,43456,471252,39598,438046,39846,440821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3123975,569676,478998,39719,440009,1110,133,902,511042,43699,470807,3025,142,2083,"FR","2022-01-29",67114992,234350,806213,349.18,29.07,1201.24,0,301705,982104.857142857
2022-01-30,2022-01-30,"FR","2022-01-24-2022-01-30",3098387,567900,18.33,477774,1166,0.24,509642,2932,0.57,6034,508086,98.83,474937,478831,99.19,8978,422371,61,883,11396,451753,43,1806,79,4330,11681,452268,8947,420610,9039,423101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3098387,567900,477774,8978,422371,1166,61,883,509642,11396,451753,2932,43,1806,"FR","2022-01-30",67114992,79532,268133,118.5,29.66,399.51,0,286130.857142857,933823.428571429
2022-01-31,2022-01-31,"FR","2022-01-25-2022-01-31",2955635,546028,18.47,458471,1050,0.23,489698,2502,0.51,5201,489554,98.95,456118,459434,99.28,97789,403465,193,928,103458,431240,492,1641,969,4019,104428,432176,97269,401798,97966,404176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2955635,546028,458471,97789,403465,1050,193,928,489698,103458,431240,2502,492,1641,"FR","2022-01-31",67114992,450455,1334590,671.17,33.75,1988.51,0,269911.714285714,887063.714285714
2022-02-01,2022-02-01,"FR","2022-01-26-2022-02-01",2834816,524109,18.49,440009,902,0.2,470807,2083,0.44,4773,471252,99,438046,440821,99.37,68524,381396,121,958,72858,407028,236,1445,723,3743,72846,408435,68323,379779,68606,381991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2834816,524109,440009,68524,381396,902,121,958,470807,72858,407028,2083,236,1445,"FR","2022-02-01",67114992,294562,967557,438.89,30.44,1441.64,0,253233.714285714,840001.285714286
2022-02-02,2022-02-02,"FR","2022-01-27-2022-02-02",2704098,502086,18.57,422371,883,0.21,451753,1806,0.4,4330,452268,99.05,420610,423101,99.41,61256,369497,200,970,65052,393424,208,1397,569,3695,64913,395336,61049,367938,61374,370109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2704098,502086,422371,61256,369497,883,200,970,451753,65052,393424,1806,208,1397,"FR","2022-02-02",67114992,273118,927265,406.94,29.45,1381.61,0,240824.428571429,805917.285714286
2022-02-03,2022-02-03,"FR","2022-01-28-2022-02-03",2571948,478831,18.62,403465,928,0.23,431240,1641,0.38,4019,432176,99.08,401798,404176,99.41,54815,366603,176,932,57698,389500,183,1397,496,3714,57912,391288,54518,365031,54922,367173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2571948,478831,403465,54815,366603,928,176,932,431240,57698,389500,1641,183,1397,"FR","2022-02-03",67114992,231504,806596,344.94,28.7,1201.81,0,235919.857142857,792541.714285714
2022-02-04,2022-02-04,"FR","2022-01-29-2022-02-04",2426093,451833,18.62,381396,958,0.25,407028,1445,0.35,3743,408435,99.09,379779,381991,99.42,50315,335467,74,857,52867,355314,141,1168,504,3499,53199,357084,50075,333984,50238,335886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2426093,451833,381396,50315,335467,958,74,857,407028,52867,355314,1445,141,1168,"FR","2022-02-04",67114992,209115,769655,311.58,27.17,1146.77,0,208457.142857143,724403.428571429
2022-02-05,2022-02-05,"FR","2022-01-30-2022-02-05",2309300,436742,18.91,369497,970,0.26,393424,1397,0.35,3695,395336,99.07,367938,370109,99.41,27820,309053,145,885,30095,326375,94,1088,355,3187,30357,328929,27757,307597,27964,309451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2309300,436742,369497,27820,309053,970,145,885,393424,30095,326375,1397,94,1088,"FR","2022-02-05",67114992,147485,567625,219.75,25.98,845.75,0,189179.571428571,672710.142857143
2022-02-06,2022-02-06,"FR","2022-01-31-2022-02-06",2263027,432143,19.1,366603,932,0.25,389500,1397,0.36,3714,391288,99.06,365031,367173,99.42,6084,285361,23,853,7472,300833,43,941,98,3049,7633,303934,6040,284121,6103,285803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263027,432143,366603,6084,285361,932,23,853,389500,7472,300833,1397,43,941,"FR","2022-02-06",67114992,45200,174504,67.35,25.9,260.01,0,171564,622713.857142857
2022-02-07,2022-02-07,"FR","2022-02-01-2022-02-07",2019842,392462,19.43,335467,857,0.25,355314,1168,0.33,3499,357084,99.03,333984,335886,99.43,66653,263679,118,749,69272,277773,263,827,754,2891,70224,280983,66222,262600,66679,264080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019842,392462,335467,66653,263679,857,118,749,355314,69272,277773,1168,263,827,"FR","2022-02-07",67114992,258216,857622,384.74,30.11,1277.84,0,156710.428571429,581312.285714286
2022-02-08,2022-02-08,"FR","2022-02-02-2022-02-08",1849185,360658,19.5,309053,885,0.29,326375,1088,0.33,3187,328929,99.04,307597,309451,99.4,42110,244682,149,695,43919,257615,156,730,411,2668,44691,260986,41936,243827,42171,245178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1849185,360658,309053,42110,244682,885,149,695,326375,43919,257615,1088,156,730,"FR","2022-02-08",67114992,159619,605704,237.83,26.35,902.49,0,143509.571428571,543421.714285714
2022-02-09,2022-02-09,"FR","2022-02-03-2022-02-09",1688110,332734,19.71,285361,853,0.3,300833,941,0.31,3049,303934,99.01,284121,285803,99.41,37564,234426,168,559,39510,246260,61,665,431,2487,39918,249324,37573,233604,37726,234786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1688110,332734,285361,37564,234426,853,168,559,300833,39510,246260,941,61,665,"FR","2022-02-09",67114992,149809,577291,223.21,25.95,860.15,0,134385.714285714,517183.142857143
2022-02-10,2022-02-10,"FR","2022-02-04-2022-02-10",1558097,307597,19.74,263679,749,0.28,277773,827,0.3,2891,280983,98.98,262600,264080,99.44,33133,232598,72,543,34638,243763,69,635,338,2435,34961,246763,32997,231810,33199,232946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558097,307597,263679,33133,232598,749,72,543,277773,34638,243763,827,69,635,"FR","2022-02-10",67114992,127529,516785,190.02,24.68,770,0,131701,509805.857142857
2022-02-11,2022-02-11,"FR","2022-02-05-2022-02-11",1431414,285555,19.95,244682,695,0.28,257615,730,0.28,2668,260986,98.99,243827,245178,99.45,31318,206557,20,517,32709,216706,44,427,281,2087,33202,219040,31302,205985,31336,206895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431414,285555,244682,31318,206557,695,20,517,257615,32709,216706,730,44,427,"FR","2022-02-11",67114992,116709,504421,173.89,23.14,751.58,0,115903.857142857,468948
2022-02-12,2022-02-12,"FR","2022-02-06-2022-02-12",1337597,273109,20.42,234426,559,0.24,246260,665,0.27,2487,249324,99.01,233604,234786,99.5,17564,190450,9,456,18740,199961,29,339,174,1958,18695,201772,17534,189969,17572,190722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337597,273109,234426,17564,190450,559,9,456,246260,18740,199961,665,29,339,"FR","2022-02-12",67114992,83618,383955,124.59,21.78,572.09,0,106472.714285714,442182.142857143
2022-02-13,2022-02-13,"FR","2022-02-07-2022-02-13",1309676,270434,20.65,232598,543,0.23,243763,635,0.26,2435,246763,99.02,231810,232946,99.51,4256,176939,7,395,4975,185862,13,334,46,1831,5072,187344,4246,176463,4263,177153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1309676,270434,232598,4256,176939,543,7,395,243763,4975,185862,635,13,334,"FR","2022-02-13",67114992,26407,122863,39.35,21.49,183.06,0,98168.7142857143,418394.142857143
2022-02-14,2022-02-14,"FR","2022-02-08-2022-02-14",1151090,240894,20.93,206557,517,0.25,216706,427,0.2,2087,219040,99.06,205985,206895,99.56,40612,165297,92,378,42215,173629,55,300,406,1790,42501,174771,40397,164857,40628,165495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151090,240894,206557,40612,165297,517,92,378,216706,42215,173629,427,55,300,"FR","2022-02-14",67114992,147636,571617,219.97,25.83,851.7,0,91335.7142857143,397104.857142857
2022-02-15,2022-02-15,"FR","2022-02-09-2022-02-15",1058048,222489,21.03,190450,456,0.24,199961,339,0.17,1958,201772,99.04,189969,190722,99.61,26003,155163,88,419,27174,163086,68,271,282,1762,27423,163835,25920,154743,25998,155395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058048,222489,190450,26003,155163,456,88,419,199961,27174,163086,339,68,271,"FR","2022-02-15",67114992,93601,418343,139.46,22.37,623.32,0,85402.4285714286,378203.142857143
2022-02-16,2022-02-16,"FR","2022-02-10-2022-02-16",971967,206643,21.26,176939,395,0.22,185862,334,0.18,1831,187344,99.03,176463,177153,99.61,24053,150262,107,439,25411,157907,56,248,304,1729,25490,158729,24067,149868,24157,150515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971967,206643,176939,24053,150262,395,107,439,185862,25411,157907,334,56,248,"FR","2022-02-16",67114992,91681,410775,136.6,22.32,612.05,0,81523.8571428571,367531.714285714
2022-02-17,2022-02-17,"FR","2022-02-11-2022-02-17",907532,193149,21.28,165297,378,0.23,173629,300,0.17,1790,174771,98.99,164857,165495,99.61,21491,148966,55,443,22405,156503,35,241,297,1738,22388,157246,21391,148578,21541,149221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907532,193149,165297,21491,148966,378,55,443,173629,22405,156503,300,35,241,"FR","2022-02-17",67114992,79698,367760,118.75,21.67,547.96,0,80230.4285714286,364383.285714286
2022-02-18,2022-02-18,"FR","2022-02-12-2022-02-18",841689,181017,21.51,155163,419,0.27,163086,271,0.17,1762,163835,98.94,154743,155395,99.58,21184,137397,61,431,22166,144424,15,225,253,1698,22266,144674,21188,137092,21236,137711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841689,181017,155163,21184,137397,419,61,431,163086,22166,144424,271,15,225,"FR","2022-02-18",67114992,75176,372109,112.01,20.2,554.43,0,73478.2857142857,346344.857142857
2022-02-19,2022-02-19,"FR","2022-02-13-2022-02-19",798717,175116,21.92,150262,439,0.29,157907,248,0.16,1729,158729,98.92,149868,150515,99.57,12663,129964,29,352,13561,136687,6,181,141,1577,13589,136689,12659,129774,12692,130284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798717,175116,150262,12663,129964,439,29,352,157907,13561,136687,248,6,181,"FR","2022-02-19",67114992,56468,309255,84.14,18.26,460.78,0,69284.5714285714,335387.428571429
2022-02-20,2022-02-20,"FR","2022-02-14-2022-02-20",785524,173514,22.09,148966,443,0.3,156503,241,0.15,1738,157246,98.91,148578,149221,99.57,2960,124007,11,285,3571,130314,6,143,55,1509,3589,130060,2956,123851,2969,124257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785524,173514,148966,2960,124007,443,11,285,156503,3571,130314,241,6,143,"FR","2022-02-20",67114992,17353,100824,25.86,17.21,150.23,0,65451.4285714286,323682.285714286
2022-02-21,2022-02-21,"FR","2022-02-15-2022-02-21",715011,159759,22.34,137397,431,0.31,144424,225,0.16,1698,144674,98.84,137092,137711,99.55,29043,118117,80,305,30136,124147,39,141,366,1411,29929,123798,28911,117966,29118,118389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715011,159759,137397,29043,118117,431,80,305,144424,30136,124147,225,39,141,"FR","2022-02-21",67114992,100371,445348,149.55,22.54,663.56,0,62249.4285714286,314529.714285714
2022-02-22,2022-02-22,"FR","2022-02-16-2022-02-22",672770,150893,22.43,129964,352,0.27,136687,181,0.13,1577,136689,98.86,129774,130284,99.61,18570,112195,9,283,19437,117941,24,207,161,1381,19438,117454,18602,111984,18571,112453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672770,150893,129964,18570,112195,352,9,283,136687,19437,117941,181,24,207,"FR","2022-02-22",67114992,64245,341641,95.72,18.8,509.04,0,59093.5714285714,304965.714285714
2022-02-23,2022-02-23,"FR","2022-02-17-2022-02-23",634644,143501,22.61,124007,285,0.23,130314,143,0.11,1509,130060,98.85,123851,124257,99.67,18096,108586,40,279,19038,114049,18,213,236,1383,18861,113503,18144,108364,18130,108836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634644,143501,124007,18096,108586,285,40,279,130314,19038,114049,143,18,213,"FR","2022-02-23",67114992,64849,328839,96.62,19.72,489.96,0,56916.2857142857,297733.857142857
2022-02-24,2022-02-24,"FR","2022-02-18-2022-02-24",603544,136544,22.62,118117,305,0.26,124147,141,0.11,1411,123798,98.87,117966,118389,99.64,15601,108023,75,287,16238,113308,33,210,199,1390,16126,112753,15506,107804,15673,108283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603544,136544,118117,15601,108023,305,75,287,124147,16238,113308,141,33,210,"FR","2022-02-24",67114992,57284,303692,85.35,18.86,452.5,0,56312.1428571429,296048
2022-02-25,2022-02-25,"FR","2022-02-19-2022-02-25",571779,129597,22.67,112195,283,0.25,117941,207,0.18,1381,117454,98.84,111984,112453,99.58,15262,102008,39,307,15960,107166,81,208,223,1304,15922,106632,15206,101777,15300,102270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571779,129597,112195,15262,102008,283,39,307,117941,15960,107166,207,81,208,"FR","2022-02-25",67114992,53085,305161,79.1,17.4,454.68,0,53799.8571428571,288659.571428571
2022-02-26,2022-02-26,"FR","2022-02-20-2022-02-26",548494,125038,22.8,108586,279,0.26,114049,213,0.19,1383,113503,98.8,108364,108836,99.57,9054,98535,25,412,9669,103760,12,211,143,1336,9638,103114,9039,98308,9075,98904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548494,125038,108586,9054,98535,279,25,412,114049,9669,103760,213,12,211,"FR","2022-02-26",67114992,41227,258632,61.43,15.94,385.36,0,52581.8571428571,283232.285714286
2022-02-27,2022-02-27,"FR","2022-02-21-2022-02-27",542750,124201,22.88,108023,287,0.26,113308,210,0.18,1390,112753,98.78,107804,108283,99.56,2397,96541,19,495,2830,101690,3,257,62,1320,2839,101083,2396,96286,2416,96998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542750,124201,108023,2397,96541,287,19,495,113308,2830,101690,210,3,257,"FR","2022-02-27",67114992,13124,89023,19.55,14.74,132.64,0,51933.8571428571,279149.142857143
2022-02-28,2022-02-28,"FR","2022-02-22-2022-02-28",515250,117330,22.77,102008,307,0.3,107166,208,0.19,1304,106632,98.79,101777,102270,99.52,23028,95898,100,511,23994,101152,37,305,280,1326,23808,100524,22884,95635,23105,96370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515250,117330,102008,23028,95898,307,100,511,107166,23994,101152,208,37,305,"FR","2022-02-28",67114992,82785,393629,123.35,21.03,586.5,0,51876.7142857143,276690.857142857
2022-03-01,2022-03-01,"FR","2022-02-23-2022-03-01",499432,113468,22.72,98535,412,0.42,103760,211,0.2,1336,103114,98.72,98308,98904,99.4,15097,95453,114,541,16031,100744,27,245,193,1414,15920,99862,15133,95255,15205,95951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499432,113468,98535,15097,95453,412,114,541,103760,16031,100744,211,27,245,"FR","2022-03-01",67114992,55719,303650,83.02,18.35,452.43,0,51922.4285714286,274143.285714286
2022-03-02,2022-03-02,"FR","2022-02-24-2022-03-02",488690,111259,22.77,96541,495,0.51,101690,257,0.25,1320,101083,98.71,96286,96998,99.27,16102,95997,123,560,16968,101292,64,257,220,1402,16830,100376,16122,95787,16224,96512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488690,111259,96541,16102,95997,495,123,560,101690,16968,101292,257,64,257,"FR","2022-03-02",67114992,60313,300257,89.87,20.09,447.38,0,52364.2857142857,273316.857142857
2022-03-03,2022-03-03,"FR","2022-02-25-2022-03-03",484639,110598,22.82,95898,511,0.53,101152,305,0.3,1326,100524,98.7,95635,96370,99.24,14958,96001,91,549,15700,101380,81,258,205,1388,15567,100468,14855,95788,15045,96503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484639,110598,95898,14958,96001,511,91,549,101152,15700,101380,305,81,258,"FR","2022-03-03",67114992,56884,286484,84.76,19.86,426.86,0,52637.8571428571,272904.142857143
2022-03-04,2022-03-04,"FR","2022-02-26-2022-03-04",479778,109980,22.92,95453,541,0.56,100744,245,0.24,1414,99862,98.6,95255,95951,99.27,14817,98375,69,655,15552,104004,21,342,311,1471,15260,102992,14826,98151,14881,99001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479778,109980,95453,14817,98375,541,69,655,100744,15552,104004,245,21,342,"FR","2022-03-04",67114992,53405,287328,79.57,18.59,428.11,0,54692.7142857143,276006.428571429
2022-03-05,2022-03-05,"FR","2022-02-27-2022-03-05",480916,110524,22.98,95997,560,0.58,101292,257,0.25,1402,100376,98.62,95787,96512,99.25,9598,100761,44,612,10217,106508,24,335,131,1494,10152,105386,9571,100538,9636,101343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480916,110524,95997,9598,100761,560,44,612,101292,10217,106508,257,24,335,"FR","2022-03-05",67114992,44320,252847,66.04,17.53,376.74,0,56382,279397.714285714
2022-03-06,2022-03-06,"FR","2022-02-28-2022-03-06",482237,110589,22.93,96001,549,0.57,101380,258,0.25,1388,100468,98.64,95788,96503,99.26,2401,103760,8,550,2918,109804,4,304,48,1573,2931,108482,2397,103553,2407,104268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482237,110589,96001,2401,103760,549,8,550,101380,2918,109804,258,4,304,"FR","2022-03-06",67114992,15039,86134,22.41,17.46,128.34,0,58466.5714285714,283933.857142857
